"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Kyle McAllister",1981-04-07,"C","Ottawa 67's",54,1,5,6,0.11,100
"Matt Carkner",1980-11-03,"D","Peterborough Petes",57,0,6,6,0.11,100
"Peter Reynolds",1981-04-27,"D","London Knights",55,0,6,6,0.11,75
"Sean Dixon",1981-02-22,"D","Erie Otters",58,0,6,6,0.1,75
"Sean Griffin",1980-04-18,"D","Kingston Frontenacs",63,0,6,6,0.1,100
"Steve Chabbert",1980-02-25,"D","North Bay Centennials",45,0,6,6,0.13,67
"Tony Gutilla",1980-10-24,"D","Kitchener Rangers",50,2,4,6,0.12,86
"Andy Burnham",1980-07-02,"RW","Windsor Spitfires",38,2,3,5,0.13,83
"Bill Browne",1980-10-23,"D","Sault Ste. Marie Greyhounds",50,1,4,5,0.1,45
"Chris Cava",1980-10-14,"D","Toronto St. Michael's Majors",64,0,5,5,0.08,100
"Dallas Ashford",1980-04-03,"RW","Kitchener Rangers",50,2,3,5,0.1,100
"Gerald Moriarity",1978-03-29,"D","Toronto St. Michael's Majors",52,0,5,5,0.1,83
"Ian Forbes",1980-08-02,"D","Guelph Storm",61,2,3,5,0.08,100
"Kyle Dafoe",1979-01-11,"D","Sudbury Wolves",51,0,5,5,0.1,71
"Matt Osborne",1978-02-13,"D","North Bay Centennials",56,2,3,5,0.09,71
"Rick Bertran",1980-03-12,"D","Kitchener Rangers",56,0,5,5,0.09,56
"Ryan Crowther",1979-10-15,"D","Owen Sound Platers",54,2,3,5,0.09,100
"Ari Katavisto",1980-12-03,"RW","Toronto St. Michael's Majors",41,2,2,4,0.1,100
"B.J. Ketcheson",1980-01-29,"D","Peterborough Petes",58,2,2,4,0.07,57
"Brian McGrattan",1981-09-02,"RW","Guelph Storm",25,3,1,4,0.16,80
"Chris Despatis",1978-03-08,"D","Ottawa 67's",32,1,3,4,0.12,100
"Cory Pecker",1981-03-20,"RW","Sault Ste. Marie Greyhounds",29,1,3,4,0.14,57
"Jamie Piercey",1979-03-16,"LW","North Bay Centennials",43,3,1,4,0.09,80
"Jamie Young",1981-04-07,"C","Kingston Frontenacs",32,1,3,4,0.12,100
"Joey Bartley",1980-03-12,"D","Guelph Storm",30,1,3,4,0.13,100
"Mark Hynes",1979-09-19,"D","Erie Otters",59,1,3,4,0.07,100
"Mark Phibbs",1981-04-28,"LW","Peterborough Petes",50,1,3,4,0.08,100
"Nick Vukovic",1980-09-11,"D","North Bay Centennials",47,1,3,4,0.09,44
"Peter Bohunicky",1979-06-24,"LW","Sault Ste. Marie Greyhounds",29,1,3,4,0.14,50
"Rob Stanfield",1978-10-01,"D","North Bay Centennials",30,3,1,4,0.13,100
"Ryan Walsh",1980-01-07,"RW","Toronto St. Michael's Majors",50,0,4,4,0.08,57
"Tim Sinasac",1980-02-05,"LW","Windsor Spitfires",52,2,2,4,0.08,100
"Troy Turyk",1979-03-16,"D","Toronto St. Michael's Majors",53,1,3,4,0.08,80
"Wade Clubb",1980-03-08,"D","Erie Otters",51,1,3,4,0.08,100
"Walker McDonald",1979-12-12,"RW","Barrie Colts",38,3,1,4,0.11,100
"Brent Mulder",1980-08-28,"D","Belleville Bulls",46,1,2,3,0.07,100
"Brett Angel",1981-04-29,"D","North Bay Centennials",61,1,2,3,0.05,75
"Casey Burnette",1979-03-27,"D","Barrie Colts",42,0,3,3,0.07,100
"Chris Haskett",1977-03-18,"RW","Erie Otters",5,1,2,3,0.6,100
"Cody Leibel",1979-07-01,"C","Barrie Colts",39,0,3,3,0.08,100
"Craig Mahon",1981-01-29,"D","Windsor Spitfires",50,0,3,3,0.06,60
"Drew Bucktooth",1981-02-03,"RW","Oshawa Generals",38,3,0,3,0.08,60
"Eric Olsen",1977-12-16,"D","Kingston Frontenacs",5,1,2,3,0.6,100
"Joe DiBiase",1981-08-17,"LW","Kitchener Rangers",45,2,1,3,0.07,100
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",45,0,3,3,0.07,100
"Michal Krupa",1979-07-31,"LW","Barrie Colts",16,1,2,3,0.19,60
"Nick Grady",1979-12-25,"D","Sault Ste. Marie Greyhounds",47,0,3,3,0.06,60
"Scott MacKenzie",1980-06-22,"LW","Toronto St. Michael's Majors",16,0,3,3,0.19,100
"Scott Murchie",1979-01-08,"RW","Belleville Bulls",33,2,1,3,0.09,75
"Sean Murphy",1978-04-10,"D","Toronto St. Michael's Majors",57,1,2,3,0.05,100
"Chris Hopiavuori",1980-12-15,"D","Owen Sound Platers",38,0,2,2,0.05,100
"Don Vernon",1979-03-15,"RW","Oshawa Generals",18,1,1,2,0.11,50
"Jake Gibson",1980-07-25,"D","Sault Ste. Marie Greyhounds",44,1,1,2,0.05,67
"Jamie Sokolsky",1977-03-11,"D","Owen Sound Platers",11,0,2,2,0.18,40
"Jarl Ygranes",1979-01-23,"D","London Knights",25,0,2,2,0.08,29
"Jason Pinizzotto",1980-01-13,"RW","Barrie Colts",24,2,0,2,0.08,67
"Jeff Kapitanchuk",1980-05-13,"RW","Windsor Spitfires",12,1,1,2,0.17,100
"Jeff Kugel",1980-02-07,"LW","Windsor Spitfires",38,1,1,2,0.05,100
"Jeff McKercher",1979-01-14,"D","Barrie Colts",51,0,2,2,0.04,100
"Joe Byrne",1979-06-13,"C","Plymouth Whalers",4,1,1,2,0.5,100
"John Dickie",1979-03-31,"RW","Sault Ste. Marie Greyhounds",9,1,1,2,0.22,100
"Larry Shapley",1978-02-06,"RW","Peterborough Petes",63,1,1,2,0.03,100
"Mark Jerant",1980-02-13,"RW","North Bay Centennials",49,1,1,2,0.04,100
"Ryan Gardner",1978-04-18,"C","North Bay Centennials",9,0,2,2,0.22,100
"Ryan Lee",1980-10-06,"D","Erie Otters",25,1,1,2,0.08,100
"Sean Edwards",1979-09-06,"C","Kingston Frontenacs",29,1,1,2,0.07,67
"Trevor Gillies",1979-01-30,"D","Oshawa Generals",64,1,1,2,0.03,50
"Warren Hefford",1980-10-26,"RW","Erie Otters",40,0,2,2,0.05,100
"Aaron Coles",1979-03-26,"D","Windsor Spitfires",3,0,1,1,0.33,100
"Barry Graham",1981-03-30,"D","Kitchener Rangers",7,1,0,1,0.14,100
"Ben Brown",1980-07-08,"RW","Oshawa Generals",23,1,0,1,0.04,50
"Brad Rebic",1980-09-16,"LW","Oshawa Generals",16,1,0,1,0.06,100
"Brent Reilly",1978-11-25,"LW","Peterborough Petes",4,1,0,1,0.25,100
"Chris Minard",1981-11-18,"C","Owen Sound Platers",9,0,1,1,0.11,100
"Eric Thomson",1980-08-07,"RW","Ottawa 67's",22,0,1,1,0.05,100
"Harkie Singh",1978-09-15,"D","Windsor Spitfires",23,0,1,1,0.04,33
"Jamie Ritskos",1980-02-26,"D","Sarnia Sting",26,0,1,1,0.04,100
"John Zubyck",1979-06-12,"D","Guelph Storm",18,0,1,1,0.06,100
"Kurtis Foster",1981-11-24,"D","Peterborough Petes",39,1,0,1,0.03,50
"Marek Babic",1978-02-04,"D","Owen Sound Platers",4,0,1,1,0.25,100
"Mike McCartney",1978-05-08,"C","Sault Ste. Marie Greyhounds",3,1,0,1,0.33,100
"Mike Stalk",1979-05-18,"C","London Knights",3,1,0,1,0.33,100
"Ryan O'Keefe",1980-02-05,"D","Barrie Colts",46,0,1,1,0.02,100
"Terry Banjavic",1978-02-17,"LW","Plymouth Whalers",1,0,1,1,1,100
"Todd Bowler",1980-06-26,"RW","Belleville Bulls",5,1,0,1,0.2,100
"Tony Pappas",1979-05-23,"LW","Sarnia Sting",27,1,0,1,0.04,100
"Trevor Tokarczyk",1977-01-10,"LW","Sault Ste. Marie Greyhounds",10,1,0,1,0.1,20
"Aaron MacInnis",1978-09-29,"C","Sudbury Wolves",8,0,0,0,0,0
"Adam Doucette",1980-05-27,"D","Owen Sound Platers",7,0,0,0,0,NA
"Adriano Fiacconi",1979-06-16,"C","North Bay Centennials",3,0,0,0,0,NA
"Alexandre Tomaras",1979-02-15,"D","Sudbury Wolves",8,0,0,0,0,NA
"Bob Reed",1980-11-09,"C","North Bay Centennials",3,0,0,0,0,NA
"Boris Ivanov",1980-03-20,"C","Oshawa Generals",8,0,0,0,0,NA
"Brad Gibbs",NA,"LW","Peterborough Petes",6,0,0,0,0,NA
"Chris Kerr",1979-04-19,"D","Sudbury Wolves",5,0,0,0,0,NA
"Chris O'Donnell",1979-04-01,"RW","Oshawa Generals",5,0,0,0,0,0
"Darren Forbes",1980-10-11,"D","Windsor Spitfires",3,0,0,0,0,NA
"David Ambler",1979-08-09,"LW","Barrie Colts",2,0,0,0,0,NA
"Gareth Hopes",1980-03-07,"LW","Windsor Spitfires",6,0,0,0,0,NA
"Jan Bulis",1978-03-18,"C","Kingston Frontenacs",2,0,0,0,0,0
"Jeff Alcombrack",1980-01-10,"LW","Sarnia Sting",1,0,0,0,0,NA
"Jeff Curran",1979-12-30,"D","Guelph Storm",4,0,0,0,0,NA
"Jeremy Robertson",NA,"D","Sarnia Sting",8,0,0,0,0,NA
"Jimmy Jordan",1979-05-13,"D","Plymouth Whalers",5,0,0,0,0,NA
"Ken Rogers",1979-03-28,"D","Barrie Colts",7,0,0,0,0,NA
"Matthew Hodges",1980-04-24,"D","Sudbury Wolves",15,0,0,0,0,NA
"Mauricio Alvarez",1978-09-10,"LW","Toronto St. Michael's Majors",1,0,0,0,0,NA
"Nevin Patterson",1980-12-19,"RW","Sudbury Wolves",31,0,0,0,0,NA
"Nick Prush",1980-07-29,"RW","Windsor Spitfires",13,0,0,0,0,NA
"Pascal Daze",1979-03-26,"LW","Owen Sound Platers",5,0,0,0,0,NA
"Pat Barrington",1978-07-16,"RW","Peterborough Petes",2,0,0,0,0,NA
"Patrick Papageorge",1980-03-24,"C","Toronto St. Michael's Majors",1,0,0,0,0,NA
"Richard Mantha",NA,"C","Sudbury Wolves",1,0,0,0,0,NA
"Richard Spence",1981-03-25,"D","Oshawa Generals",11,0,0,0,0,NA
"Robert Cox",1979-01-25,"D","Oshawa Generals",4,0,0,0,0,NA
"Ryan Russell",NA,"C","Plymouth Whalers",2,0,0,0,0,NA
"Ryan Schmidt",1979-04-12,"D","Peterborough Petes",6,0,0,0,0,0
"Scott Thompson",1980-02-04,"C","London Knights",5,0,0,0,0,NA
"Shawn Scanzano",1980-12-16,"D","Toronto St. Michael's Majors",37,0,0,0,0,NA
"Steve Kennedy",1980-12-15,"LW","Barrie Colts",2,0,0,0,0,NA
"Steve Manley",1978-04-08,"D","Oshawa Generals",6,0,0,0,0,NA
"Steve Reid",1979-04-27,"LW","Sudbury Wolves",5,0,0,0,0,NA
