"Name","BD","Pos","Team","GP","EVG","EVA","EVPTS","EVPTS/G","EVPTS%"
"Russ Moyer",1982-08-09,"D","Ottawa 67's",51,2,6,8,0.16,57
"Sam Skwarchuk",1984-02-05,"LW","Kitchener Rangers",58,3,5,8,0.14,80
"Vladimir Repnev",1980-03-07,"RW","Oshawa Generals",20,4,4,8,0.4,42
"Ahren Nittel",1983-12-06,"LW","Windsor Spitfires",46,4,3,7,0.15,70
"Alan Nolan",1983-07-06,"LW","Sault Ste. Marie Greyhounds",57,2,5,7,0.12,100
"Andrew Brown",1983-07-05,"RW","Belleville Bulls",60,2,5,7,0.12,88
"Bobby Turner",1982-04-15,"D","London Knights",49,0,7,7,0.14,88
"Brad Efthimiou",1984-10-12,"C","Belleville Bulls",48,1,6,7,0.15,88
"Chris Clayton",1983-09-28,"RW","Brampton Battalion",52,1,6,7,0.13,88
"Darryl Thomson",1982-01-16,"LW","Kingston Frontenacs",39,2,5,7,0.18,100
"Jeff Paisley",1983-05-05,"LW","Mississauga IceDogs",47,4,3,7,0.15,100
"Ladislav Reznicek",1983-12-27,"D","Sudbury Wolves",59,1,6,7,0.12,58
"Luke Sellars",1981-05-21,"D","Ottawa 67's",59,1,6,7,0.12,23
"Matt Maccarone",1984-03-23,"C","Windsor Spitfires",59,2,5,7,0.12,78
"Morgan McCormick",1981-02-21,"RW","Guelph Storm",45,3,4,7,0.16,64
"Neil Posillico",1982-08-05,"LW","Barrie Colts",57,2,5,7,0.12,64
"Niko Tuomi",1983-02-10,"D","Guelph Storm",40,0,7,7,0.17,88
"Pierre Mitsou",1983-01-06,"D","Ottawa 67's",51,2,5,7,0.14,100
"Steve Farquharson",1982-06-07,"RW","Toronto St. Michael's Majors",58,3,4,7,0.12,64
"Tobias Whelan",1983-10-28,"C","Oshawa Generals",56,4,3,7,0.12,88
"Tyler Cook",1982-08-10,"D","Toronto St. Michael's Majors",54,1,6,7,0.13,70
"Brent Labre",1982-06-30,"D","Mississauga IceDogs",48,0,6,6,0.12,100
"Chris Campoli",1984-07-09,"D","Erie Otters",52,0,6,6,0.12,60
"Dave Csumrik",1980-04-01,"D","Sudbury Wolves",31,0,6,6,0.19,46
"Greg Mizzi",1982-05-09,"C","Barrie Colts",42,2,4,6,0.14,100
"Jamie Minchella",1983-10-25,"LW","Kitchener Rangers",30,4,2,6,0.2,100
"Jeremy Swanson",1984-06-21,"D","Sault Ste. Marie Greyhounds",54,1,5,6,0.11,86
"Jordan Brenner",1983-05-06,"LW","Barrie Colts",55,3,3,6,0.11,100
"Malcolm MacMillan",1982-02-08,"C","Sault Ste. Marie Greyhounds",21,2,4,6,0.29,75
"Mike Craigen",1982-03-16,"RW","Sarnia Sting",30,5,1,6,0.2,86
"William Wellman",1982-06-25,"C","Barrie Colts",34,1,5,6,0.18,100
"Adam Midgley",1983-12-28,"RW","Mississauga IceDogs",22,1,4,5,0.23,83
"Chris Martin",1983-08-02,"D","Sault Ste. Marie Greyhounds",41,1,4,5,0.12,50
"Derrick Byfuglien",1980-12-23,"D","Erie Otters",31,1,4,5,0.16,100
"Dustin VanBallegooie",1983-03-25,"D","Sault Ste. Marie Greyhounds",59,1,4,5,0.08,83
"Frank Burgio",1983-03-05,"D","Guelph Storm",63,1,4,5,0.08,83
"Josh Legge",1981-09-25,"D","Owen Sound Attack",57,1,4,5,0.09,50
"Kenny Jung",1983-01-07,"D","Sarnia Sting",58,1,4,5,0.09,71
"Richard Colwill",1982-01-26,"RW","Owen Sound Attack",40,2,3,5,0.12,83
"Richard Power",1984-01-18,"D","Owen Sound Attack",54,1,4,5,0.09,62
"Ryan Card",1984-02-18,"D","Peterborough Petes",55,3,2,5,0.09,100
"Sal Peralta",1983-07-11,"C","Windsor Spitfires",28,2,3,5,0.18,83
"Sean Langdon",1984-04-12,"C","Kingston Frontenacs",20,2,3,5,0.25,83
"T.J. Reynolds",1981-03-26,"D","Toronto St. Michael's Majors",52,1,4,5,0.1,100
"Travis Chapman",1983-04-16,"D","Kitchener Rangers",59,2,3,5,0.08,36
"Victor Spadafora",1982-11-11,"LW","Kitchener Rangers",18,2,3,5,0.28,71
"Adam Smyth",1983-09-08,"D","Ottawa 67's",24,2,2,4,0.17,100
"Barry Graham",1981-03-30,"D","Guelph Storm",48,0,4,4,0.08,100
"Drew Kivell",1983-02-04,"D","Sudbury Wolves",67,0,4,4,0.06,100
"Justin Hodgins",1984-03-01,"RW","Owen Sound Attack",33,0,4,4,0.12,100
"Marc Lefebvre",1982-05-25,"LW","Ottawa 67's",28,2,2,4,0.14,80
"Mark Cranley",1984-03-22,"LW","Mississauga IceDogs",43,3,1,4,0.09,100
"Mike Clarke",1982-04-15,"D","London Knights",59,0,4,4,0.07,100
"Mike Oliveira",1979-02-21,"C","Mississauga IceDogs",10,1,3,4,0.4,67
"Richard Spence",1981-03-25,"D","Oshawa Generals",66,0,4,4,0.06,50
"Sean McMorrow",1982-01-19,"D","London Knights",49,0,4,4,0.08,100
"T.J. Eason",1982-05-18,"D","Kitchener Rangers",66,0,4,4,0.06,80
"Tony Williams",1983-02-22,"LW","Plymouth Whalers",8,2,2,4,0.5,100
"Walter Prawdzik",1983-03-21,"LW","Sudbury Wolves",50,3,1,4,0.08,100
"Alex MacDonell",1983-08-13,"D","Brampton Battalion",36,0,3,3,0.08,100
"Benjamin Pilon",1983-01-21,"C","Guelph Storm",27,0,3,3,0.11,75
"Brian Lee",1984-07-05,"D","Erie Otters",50,0,3,3,0.06,100
"Jan Soukup",1982-09-24,"LW","Guelph Storm",16,2,1,3,0.19,100
"Jared Newman",1982-03-07,"D","Plymouth Whalers",34,0,3,3,0.09,75
"John Scott Dickson",1984-04-10,"LW","Windsor Spitfires",44,3,0,3,0.07,75
"Josh Patterson",1983-01-22,"LW","Peterborough Petes",8,1,2,3,0.38,100
"Peter Flache",1982-03-04,"C","Guelph Storm",55,1,2,3,0.05,50
"Ryan Fraser",1981-01-21,"D","Sarnia Sting",27,2,1,3,0.11,100
"Ryan Thompson",1983-02-10,"RW","Guelph Storm",36,1,2,3,0.08,100
"Vladimir Sapozhnikov",1982-08-02,"D","North Bay Centennials",53,0,3,3,0.06,50
"Andrew Archer",1983-05-15,"D","Guelph Storm",52,0,2,2,0.04,100
"Bobby John Byfuglien",1982-04-23,"LW","Erie Otters",37,0,2,2,0.05,100
"Bovan Seljan",NA,"C","London Knights",15,2,0,2,0.13,50
"Brad Larter",1983-04-26,"RW","Kitchener Rangers",52,1,1,2,0.04,100
"Dene Poulin",1983-12-13,"D","Owen Sound Attack",56,0,2,2,0.04,50
"Derek McEvoy",1983-02-05,"C","Oshawa Generals",16,1,1,2,0.12,100
"Ian Courville",1981-10-07,"LW","Hull Olympiques",9,1,1,2,0.22,100
"Jason Francis",NA,"C","Mississauga IceDogs",11,0,2,2,0.18,67
"Jason Hicks",1983-10-06,"D","Sudbury Wolves",48,0,2,2,0.04,100
"Jesse Harnden",1983-03-09,"LW","Brampton Battalion",22,2,0,2,0.09,67
"John Dean",1980-09-27,"LW","Mississauga IceDogs",9,1,1,2,0.22,67
"Josh Chambers",1982-04-04,"D","London Knights",43,1,1,2,0.05,67
"Kerry Gillis",1983-01-09,"RW","Peterborough Petes",27,1,1,2,0.07,100
"Kris Fraser",1982-09-24,"D","Owen Sound Attack",17,0,2,2,0.12,100
"Mark Ridout",1980-12-19,"D","Windsor Spitfires",33,0,2,2,0.06,40
"Mike Gresdal",1983-03-15,"D","Kitchener Rangers",50,1,1,2,0.04,100
"Mike McKeown",1983-07-28,"D","Erie Otters",49,1,1,2,0.04,100
"Mike Rusenstrom",1981-04-06,"D","Oshawa Generals",8,0,2,2,0.25,100
"Mike Sellan",1983-07-08,"D","Toronto St. Michael's Majors",58,0,2,2,0.03,100
"Nathan Herrington",1982-04-18,"LW","Sudbury Wolves",17,0,2,2,0.12,50
"Randy Davidson",1980-01-14,"LW","Sault Ste. Marie Greyhounds",10,0,2,2,0.2,40
"Rob Dmytruk",1983-05-28,"D","Belleville Bulls",41,1,1,2,0.05,100
"Ryan Chapman",1981-04-10,"RW","Sarnia Sting",20,1,1,2,0.1,100
"Ryan Robert",1982-02-15,"C","Toronto St. Michael's Majors",27,1,1,2,0.07,100
"Travis Parent",1983-08-15,"D","Brampton Battalion",40,0,2,2,0.05,67
"Troy Duncan",1983-04-06,"RW","Sudbury Wolves",21,0,2,2,0.1,100
"Andrew Oke",1981-08-26,"D","Sarnia Sting",16,0,1,1,0.06,100
"Blake Orr",1982-04-11,"D","Belleville Bulls",11,0,1,1,0.09,100
"Brad Beloungea",1983-04-26,"D","Sarnia Sting",29,0,1,1,0.03,100
"Brent Varty",1983-02-11,"LW","London Knights",41,1,0,1,0.02,100
"Brian Croswell",1982-07-19,"RW","Peterborough Petes",9,1,0,1,0.11,100
"Bryan Hayes",1983-06-06,"D","Barrie Colts",43,0,1,1,0.02,100
"Corey LeClair",1983-09-16,"D","Brampton Battalion",56,0,1,1,0.02,100
"Darren Strilchuk",1981-07-29,"D","Sault Ste. Marie Greyhounds",14,0,1,1,0.07,100
"Denis Bilodeau",NA,"C","Sault Ste. Marie Greyhounds",4,0,1,1,0.25,100
"Derek McDonald",1981-04-17,"LW","Ottawa 67's",11,0,1,1,0.09,33
"Jason Ricupero",NA,"C","Sault Ste. Marie Greyhounds",3,1,0,1,0.33,100
"Joey Sullivan",1981-05-27,"LW","Erie Otters",47,1,0,1,0.02,100
"Jon Peters",1982-01-28,"D","Guelph Storm",15,1,0,1,0.07,100
"Justin Olden",1982-04-18,"RW","London Knights",10,0,1,1,0.1,100
"Marc Higginbotham",1982-01-23,"D","Erie Otters",6,0,1,1,0.17,100
"Matt Livingston",1982-11-21,"D","Windsor Spitfires",38,0,1,1,0.03,100
"Matt Timmins",1983-03-20,"D","Mississauga IceDogs",38,0,1,1,0.03,100
"Mike Anning",NA,"C","London Knights",5,0,1,1,0.2,100
"Mike Self",1983-03-18,"D","Peterborough Petes",13,0,1,1,0.08,100
"Paul Ranger",1984-09-12,"D","Oshawa Generals",32,0,1,1,0.03,100
"Philippe Lakos",1980-08-19,"D","Toronto St. Michael's Majors",4,0,1,1,0.25,100
"Ryan Morgan",1983-03-17,"D","North Bay Centennials",33,0,1,1,0.03,100
"Scott Hazen",1982-07-07,"D","Sault Ste. Marie Greyhounds",6,0,1,1,0.17,100
"Sean Burke",1983-01-14,"RW","Kingston Frontenacs",12,0,1,1,0.08,100
"Stephane Gervais",1982-10-22,"RW","Plymouth Whalers",6,1,0,1,0.17,100
"Steve Thomas",1982-12-03,"D","Oshawa Generals",5,0,1,1,0.2,100
"Aaron Wilson",1982-05-11,"D","Kingston Frontenacs",7,0,0,0,0,NA
"Adam Solnik",1982-04-27,"LW","Mississauga IceDogs",9,0,0,0,0,NA
"Adam Sturgeon",1984-03-19,"D","Sudbury Wolves",1,0,0,0,0,NA
"Alex Butkus",1984-01-19,"LW","Barrie Colts",20,0,0,0,0,NA
"Aran Myers",1982-03-17,"C","Guelph Storm",3,0,0,0,0,NA
"Billy Rochefort",1982-11-02,"D","Sarnia Sting",15,0,0,0,0,NA
"Brad Lewis",1982-06-08,"D","Sarnia Sting",3,0,0,0,0,NA
"Brent Hughes",1982-06-09,"C","Peterborough Petes",8,0,0,0,0,NA
"Brock Yates",1983-04-16,"RW","Kitchener Rangers",55,0,0,0,0,NA
"Bryan Faulkner",1983-02-11,"LW","Peterborough Petes",2,0,0,0,0,NA
"Chandon Hill",1982-11-20,"LW","Sarnia Sting",4,0,0,0,0,NA
"Chris Curran",1983-07-24,"C","Mississauga IceDogs",11,0,0,0,0,NA
"Dan McNeill",1982-04-14,"D","Guelph Storm",29,0,0,0,0,NA
"Daniel Girardi",1984-04-29,"D","Barrie Colts",6,0,0,0,0,NA
"Darryl Baker",1980-01-18,"D","Mississauga IceDogs",5,0,0,0,0,0
"Darryl Goulet",1983-03-19,"C","North Bay Centennials",1,0,0,0,0,NA
"Derrick Schultz",1983-08-16,"D","Kitchener Rangers",24,0,0,0,0,NA
"Dino Ferrari",1983-09-03,"LW","Oshawa Generals",5,0,0,0,0,NA
"Graeme Lindsay",1982-12-30,"LW","Belleville Bulls",3,0,0,0,0,NA
"Greg McCauley",1982-01-06,"C","Sudbury Wolves",5,0,0,0,0,0
"Jamie Lovell",1982-12-27,"D","London Knights",4,0,0,0,0,NA
"Jarrett Winn",NA,"D","Oshawa Generals",7,0,0,0,0,NA
"Jason Bone",1980-05-27,"RW","Sudbury Wolves",6,0,0,0,0,NA
"Jason Harshaw",1982-02-11,"C","London Knights",4,0,0,0,0,0
"Joe Bowcock",1983-06-14,"D","Barrie Colts",5,0,0,0,0,NA
"John Cilladi",1981-04-30,"D","Hull Olympiques",2,0,0,0,0,NA
"John Foley",NA,"C","Oshawa Generals",1,0,0,0,0,NA
"Jordan Kennedy",1983-07-12,"D","Sault Ste. Marie Greyhounds",6,0,0,0,0,NA
"Josh Fey",1982-06-04,"C","Owen Sound Attack",3,0,0,0,0,NA
"Josh Warden",1983-07-21,"C","Kingston Frontenacs",3,0,0,0,0,NA
"Justin Tolton",NA,"LW","Sudbury Wolves",2,0,0,0,0,NA
"Kyle Aitken",1983-06-26,"D","Peterborough Petes",8,0,0,0,0,NA
"Kyle Doherty",1983-05-29,"D","Oshawa Generals",3,0,0,0,0,NA
"Mark McArthur",NA,"D","Sudbury Wolves",1,0,0,0,0,NA
"Mike McIntyre",NA,"C","Kitchener Rangers",3,0,0,0,0,NA
"Mitch Hugli",NA,"D","Oshawa Generals",1,0,0,0,0,NA
"Rick Hwodeky",1981-07-15,"D","Barrie Colts",6,0,0,0,0,NA
"Steve Cooke",1983-07-21,"C","Sault Ste. Marie Greyhounds",5,0,0,0,0,NA
"Steve Lajeunesse",1982-06-01,"RW","Barrie Colts",1,0,0,0,0,NA
"Steve Richards",1982-07-15,"LW","Victoriaville Tigres",11,0,0,0,0,NA
"Todd Meehan",1982-12-23,"D","Windsor Spitfires",17,0,0,0,0,NA
"Travis Antler",1983-04-15,"D","Sudbury Wolves",4,0,0,0,0,NA
"Travis Hofstetter",NA,"D","Toronto St. Michael's Majors",2,0,0,0,0,NA
"Tyler Dukelow",1982-12-06,"RW","Sudbury Wolves",8,0,0,0,0,NA
